speaker_id,dialogue_count,average_sentiment,entities,count
u194,4,0.27795,"[('Joey', 'PERSON'), ('Doc', 'PERSON'), ('Des Moines', 'GPE')]",1
u194,4,0.27795,[],1
u195,10,0.31857,[],8
u195,10,0.31857,"[('Eleanor Schiff', 'PERSON')]",1
u195,10,0.31857,"[('New York City', 'GPE'), ('L.A.', 'GPE')]",1
u196,4,0.21394999999999997,[],2
u196,4,0.21394999999999997,"[('Kramer', 'PERSON')]",1
u196,4,0.21394999999999997,"[('Paul Carey', 'PERSON'), ('Kramer', 'PERSON')]",1
u197,24,0.0530875,[],16
u197,24,0.0530875,"[('Shirley', 'PERSON')]",2
u197,24,0.0530875,"[('Striker', 'PERSON')]",2
u197,24,0.0530875,"[('another two hours', 'TIME')]",1
u197,24,0.0530875,"[('just one', 'CARDINAL'), ('Doc', 'PERSON')]",1
u198,50,-0.044474,[],33
u198,50,-0.044474,"[('Ted', 'PERSON')]",8
u198,50,-0.044474,"[('Atlanta', 'GPE')]",1
u198,50,-0.044474,"[('Hammen', 'PERSON'), ('Randy', 'PERSON'), ('five', 'CARDINAL')]",1
u198,50,-0.044474,"[('Louie Netz', 'PERSON'), ('Boeing', 'ORG')]",1
u199,5,0.15972,"[('Bill', 'PERSON')]",2
u199,5,0.15972,"[('Bill', 'PERSON'), ('Bill', 'PERSON'), ('Bill', 'PERSON')]",1
u199,5,0.15972,"[('Every day', 'DATE')]",1
u199,5,0.15972,[],1
u2,78,0.10041153846153847,[],60
u2,78,0.10041153846153847,"[('tonight', 'TIME')]",2
u2,78,0.10041153846153847,"[('Bianca', 'ORG')]",1
u2,78,0.10041153846153847,"[('Cameron', 'PERSON')]",1
u2,78,0.10041153846153847,"[('Canada', 'GPE')]",1
u20,6,0.10473333333333333,[],4
u20,6,0.10473333333333333,"[('Twenty eight', 'DATE')]",1
u20,6,0.10473333333333333,"[('night', 'TIME')]",1
u200,5,0.08038,[],2
u200,5,0.08038,"[('Eight miles', 'QUANTITY'), ('zero eight', 'CARDINAL')]",1
u200,5,0.08038,"[('Nine hundred feet', 'QUANTITY'), ('thirteen hundred feet', 'QUANTITY')]",1
u200,5,0.08038,"[('Runway', 'ORG')]",1
u201,5,0.19688,[],4
u201,5,0.19688,"[(""'Great Expectations"", 'WORK_OF_ART')]",1
u202,5,0.27714,[],3
u202,5,0.27714,"[('Abdul Jabbar', 'PERSON'), ('the Los Angeles Lakers', 'ORG')]",1
u202,5,0.27714,"[('Kareem', 'ORG')]",1
u203,5,-0.11427999999999998,[],2
u203,5,-0.11427999999999998,"[('Gunderson', 'PERSON')]",1
u203,5,-0.11427999999999998,"[('Striker', 'PERSON'), ('two hours', 'TIME')]",1
u203,5,-0.11427999999999998,"[('eight miles', 'QUANTITY'), ('zero eight', 'CARDINAL'), ('fifteen hundred feet', 'QUANTITY')]",1
u204,3,0.21230000000000002,[],2
u204,3,0.21230000000000002,"[('Lisa', 'PERSON')]",1
u205,11,0.29741818181818186,[],5
u205,11,0.29741818181818186,"[('Career', 'FAC')]",1
u205,11,0.29741818181818186,"[('Los Angeles', 'GPE')]",1
u205,11,0.29741818181818186,"[('Milt Ettenhenim', 'PERSON')]",1
u205,11,0.29741818181818186,"[('Washington', 'GPE'), ('D.C.', 'GPE'), (""the Small Businessmen's Assocation"", 'ORG')]",1
u206,3,0.028399999999999998,[],2
u206,3,0.028399999999999998,"[('Jim', 'PERSON')]",1
u207,5,0.05624,[],4
u207,5,0.05624,"[('Paul', 'PERSON'), ('Rex', 'PERSON')]",1
u208,12,-0.09879166666666667,[],4
u208,12,-0.09879166666666667,"[('Roger Murdock', 'PERSON')]",2
u208,12,-0.09879166666666667,"[('Clarence', 'ORG')]",1
u208,12,-0.09879166666666667,"[('Denver Control', 'ORG'), ('Victor Airway', 'PERSON')]",1
u208,12,-0.09879166666666667,"[('Joey', 'PERSON')]",1
u209,15,-0.008886666666666664,[],6
u209,15,-0.008886666666666664,"[('Roger', 'PERSON')]",2
u209,15,-0.008886666666666664,"[('Airsick', 'PERSON')]",1
u209,15,-0.008886666666666664,"[('Joey', 'PERSON')]",1
u209,15,-0.008886666666666664,"[('Roger', 'PERSON'), ('Roger', 'PERSON'), ('Victor', 'PERSON')]",1
u21,7,-0.08874285714285714,[],5
u21,7,-0.08874285714285714,"[('Don Colon', 'PERSON')]",1
u21,7,-0.08874285714285714,"[('Indian', 'NORP')]",1
u210,17,0.20699411764705883,[],11
u210,17,0.20699411764705883,"[('Fourteen', 'CARDINAL')]",1
u210,17,0.20699411764705883,"[('One', 'CARDINAL')]",1
u210,17,0.20699411764705883,"[('Randy', 'PERSON')]",1
u210,17,0.20699411764705883,"[('Sister', 'PERSON')]",1
u211,4,0.23279999999999998,[],2
u211,4,0.23279999999999998,"[('Jack', 'PERSON'), ('Fred Bliffert', 'PERSON'), ('Chicago', 'GPE')]",1
u211,4,0.23279999999999998,"[('Jack', 'PERSON')]",1
u212,3,0.09973333333333333,[],3
u213,5,0.5764199999999999,[],5
u214,45,0.009317777777777777,[],29
u214,45,0.009317777777777777,"[('Elaine', 'PERSON')]",3
u214,45,0.009317777777777777,"[('George Zipp', 'PERSON')]",3
u214,45,0.009317777777777777,"[('tomorrow', 'DATE')]",2
u214,45,0.009317777777777777,"[('Chicago', 'GPE')]",1
u215,14,0.05542857142857143,[],9
u215,14,0.05542857142857143,"[(""Ss'ai k'ss"", 'PERSON')]",1
u215,14,0.05542857142857143,"[('Hardball', 'WORK_OF_ART')]",1
u215,14,0.05542857142857143,"[('Matt', 'PERSON'), ('one', 'CARDINAL')]",1
u215,14,0.05542857142857143,"[('Strader', 'PERSON')]",1
u216,5,-0.022140000000000014,[],2
u216,5,-0.022140000000000014,"[('Detective Jetson', 'ORG')]",1
u216,5,-0.022140000000000014,"[('Jesus', 'PERSON'), ('Sykes', 'ORG'), ('less than ten hours', 'TIME'), ('Alterez', 'GPE')]",1
u216,5,-0.022140000000000014,"[('Slagtown', 'FAC'), ('Newcomer', 'GPE'), ('Mexican', 'NORP')]",1
u217,10,-0.06758,[],7
u217,10,-0.06758,"[('Newcomers', 'ORG')]",1
u217,10,-0.06758,"[('Warren', 'PERSON')]",1
u217,10,-0.06758,"[('seven or eight', 'CARDINAL')]",1
u218,93,0.013727956989247314,[],58
u218,93,0.013727956989247314,"[('Matthew', 'PERSON')]",3
u218,93,0.013727956989247314,"[('two', 'CARDINAL')]",2
u218,93,0.013727956989247314,"[(""Ss'tangya"", 'PERSON')]",1
u218,93,0.013727956989247314,"[(""Ss'trokya ss'lato '"", 'PERSON')]",1
u219,4,-0.167625,[],2
u219,4,-0.167625,"[('Anderson', 'PERSON')]",1
u219,4,-0.167625,"[('two', 'CARDINAL'), ('two', 'CARDINAL'), ('Hubley', 'PERSON')]",1
u22,9,-0.12854444444444443,[],7
u22,9,-0.12854444444444443,"[('750', 'CARDINAL')]",1
u22,9,-0.12854444444444443,"[('Jesus Maria', 'PERSON')]",1
u220,3,0.08346666666666668,[],2
u220,3,0.08346666666666668,"[('six', 'CARDINAL'), ('Matt', 'PERSON')]",1
u221,6,0.23876666666666665,[],2
u221,6,0.23876666666666665,"[('Anderson', 'PERSON'), ('James Anderson', 'PERSON'), ('today', 'DATE'), ('afternoon', 'TIME')]",1
u221,6,0.23876666666666665,"[('Hubley', 'PERSON')]",1
u221,6,0.23876666666666665,"[('Thirty-five percent', 'PERCENT')]",1
u221,6,0.23876666666666665,"[('this afternoon', 'TIME')]",1
u222,5,0.18014,"[('December one', 'DATE'), ('first', 'ORDINAL'), ('Modesto', 'GPE'), ('Coalinga', 'GPE'), ('California', 'GPE'), ('L.A.', 'GPE'), ('April', 'DATE'), ('one', 'CARDINAL')]",1
u222,5,0.18014,"[('Hubley', 'LOC'), ('Left Quarantine', 'PERSON'), ('November thirtieth', 'DATE'), ('first', 'ORDINAL'), ('Los Angeles', 'GPE'), ('February', 'DATE')]",1
u222,5,0.18014,"[('Just a minute', 'TIME')]",1
u222,5,0.18014,"[('Matt', 'PERSON')]",1
u222,5,0.18014,[],1
u223,3,0.025733333333333334,[],2
u223,3,0.025733333333333334,"[('Strader', 'PERSON'), ('Joshua Strader', 'PERSON'), ('Encounters', 'PERSON')]",1
u224,150,0.034096026490066225,[],82
u224,150,0.034096026490066225,"[('George', 'PERSON')]",12
u224,150,0.034096026490066225,"[('Harcourt', 'GPE')]",3
u224,150,0.034096026490066225,"[('Porter', 'PERSON')]",3
u224,150,0.034096026490066225,"[('Fedorchuk', 'PERSON')]",2
u225,8,0.027762500000000002,[],6
u225,8,0.027762500000000002,"[('Carol', 'PRODUCT')]",1
u225,8,0.027762500000000002,"[('Kristin', 'PERSON'), ('Big Bear', 'ORG'), ('Edie', 'PERSON'), ('Carol', 'PRODUCT'), ('a week', 'DATE')]",1
u226,5,-0.06578,[],2
u226,5,-0.06578,"[(""Bill Tuggle's"", 'PERSON'), ('Fedorchuk', 'PERSON')]",1
u226,5,-0.06578,"[('Granger', 'PERSON'), ('Pitts', 'GPE')]",1
u226,5,-0.06578,"[('Sykes', 'ORG')]",1
u227,10,0.07408000000000001,[],5
u227,10,0.07408000000000001,"[('Blob', 'PERSON')]",1
u227,10,0.07408000000000001,"[('Fedorchuk', 'PERSON'), ('Alterez', 'GPE'), ('this morning', 'TIME')]",1
u227,10,0.07408000000000001,"[('one', 'CARDINAL'), ('Martin Helder', 'PERSON'), ('twenty-seven', 'CARDINAL'), ('one', 'CARDINAL')]",1
u227,10,0.07408000000000001,"[('the other day', 'DATE')]",1
u228,11,0.1425909090909091,[],6
u228,11,0.1425909090909091,"[('Hudson', 'PERSON')]",2
u228,11,0.1425909090909091,"[('Ten seconds', 'TIME')]",1
u228,11,0.1425909090909091,"[('Two minutes', 'TIME'), ('Hicks', 'ORG')]",1
u228,11,0.1425909090909091,"[('Vasquez', 'ORG')]",1
u229,15,0.05371333333333334,[],10
u229,15,0.05371333333333334,"[('Ripley', 'PERSON')]",1
u229,15,0.05371333333333334,"[('TWENTY-SIX MINUTES', 'TIME')]",1
u229,15,0.05371333333333334,"[('about thirty kilometers', 'QUANTITY'), ('ten', 'CARDINAL')]",1
u229,15,0.05371333333333334,"[('seventeen minutes', 'TIME'), ('Nebraska', 'GPE')]",1
u23,4,-0.196125,[],3
u23,4,-0.196125,"[('three weeks ago', 'DATE'), ('Alonso', 'PERSON')]",1
u230,38,0.14580263157894735,[],21
u230,38,0.14580263157894735,"[('Ripley', 'GPE')]",2
u230,38,0.14580263157894735,"[('second', 'ORDINAL')]",2
u230,38,0.14580263157894735,"[('Administration', 'ORG')]",1
u230,38,0.14580263157894735,"[('Amanda', 'GPE'), ('Ripley-McClaren', 'PERSON'), ('sixty-six', 'CARDINAL'), ('Two years ago', 'DATE')]",1
u231,33,0.048781818181818176,[],20
u231,33,0.048781818181818176,"[('Apone', 'ORG')]",2
u231,33,0.048781818181818176,"[('Apone', 'ORG'), ('APC', 'ORG')]",1
u231,33,0.048781818181818176,"[('First', 'ORDINAL'), ('Hicks', 'ORG')]",1
u231,33,0.048781818181818176,"[('First', 'ORDINAL'), ('Hudson', 'PERSON'), ('CPU', 'ORG'), ('Hicks', 'ORG')]",1
u232,28,0.09406428571428571,[],22
u232,28,0.09406428571428571,"[('About seventeen days', 'DATE')]",1
u232,28,0.09406428571428571,"[('Ellen', 'PERSON')]",1
u232,28,0.09406428571428571,"[('Fuckin', 'PERSON')]",1
u232,28,0.09406428571428571,"[('Newt', 'PERSON')]",1
u233,50,-0.059899999999999995,[],34
u233,50,-0.059899999999999995,"[('APC', 'ORG')]",1
u233,50,-0.059899999999999995,"[('CPU', 'ORG')]",1
u233,50,-0.059899999999999995,"[('Dietrich', 'PERSON')]",1
u233,50,-0.059899999999999995,"[('Fifteen meters', 'QUANTITY')]",1
u234,3,0.1953,[],2
u234,3,0.1953,"[('Ilium', 'ORG'), ('a couple days ago', 'DATE')]",1
u235,4,0.0805,"[('Just a couple of days', 'DATE')]",1
u235,4,0.0805,"[('today', 'DATE')]",1
u235,4,0.0805,"[('yesterday', 'DATE')]",1
u235,4,0.0805,[],1
u236,31,-0.0027806451612903227,[],26
u236,31,-0.0027806451612903227,"[('Ripley', 'PERSON')]",2
u236,31,-0.0027806451612903227,"[('Mommy', 'PERSON')]",1
u236,31,-0.0027806451612903227,"[('Newt', 'PERSON'), ('Newt', 'PERSON'), ('Rebecca', 'PERSON')]",1
u236,31,-0.0027806451612903227,"[('one', 'CARDINAL')]",1
u237,132,-0.0101,[],95
u237,132,-0.0101,"[('Newt', 'PERSON')]",5
u237,132,-0.0101,"[('Burke', 'PERSON')]",2
u237,132,-0.0101,"[('Newt', 'PERSON'), ('Newt', 'PERSON')]",2
u237,132,-0.0101,"[('Amy', 'PERSON')]",1
u238,3,0.09866666666666667,[],2
u238,3,0.09866666666666667,"[('Earth', 'LOC'), ('two weeks', 'DATE')]",1
u239,5,-0.004839999999999988,"[('Ripley', 'PERSON')]",1
u239,5,-0.004839999999999988,"[('Sixty', 'CARDINAL')]",1
u239,5,-0.004839999999999988,"[('centimeter', 'PERSON')]",1
u239,5,-0.004839999999999988,"[('years ago', 'DATE'), ('Acheron', 'ORG')]",1
u239,5,-0.004839999999999988,[],1
u24,25,0.0029319999999999945,[],17
u24,25,0.0029319999999999945,"[('Spain', 'GPE')]",2
u24,25,0.0029319999999999945,"[('Arojaz', 'PERSON')]",1
u24,25,0.0029319999999999945,"[('Don Bobadilla', 'PERSON'), ('Dear Don Cristobal', 'WORK_OF_ART')]",1
u24,25,0.0029319999999999945,"[('Don Colon', 'PERSON')]",1
u240,6,-0.13151666666666664,[],4
u240,6,-0.13151666666666664,"[('CN-20', 'PRODUCT')]",1
u240,6,-0.13151666666666664,"[('Hudson', 'ORG')]",1
u241,3,0.2994,"[('one', 'CARDINAL'), ('one', 'CARDINAL')]",2
u241,3,0.2994,[],1
u242,3,0.8855666666666666,"[('Papageno', 'PERSON')]",3
u243,3,0.12843333333333332,[],2
u243,3,0.12843333333333332,"[('Grace', 'PERSON')]",1
u244,28,0.1319857142857143,[],22
u244,28,0.1319857142857143,"[('Herr Mozart', 'PERSON')]",1
u244,28,0.1319857142857143,"[('Maestro', 'ORG')]",1
u244,28,0.1319857142857143,"[('Maestro', 'PERSON')]",1
u244,28,0.1319857142857143,"[('Turkish', 'NORP'), ('Turkish', 'NORP'), ('this year', 'DATE')]",1
u245,10,0.04259,[],6
u245,10,0.04259,"[('Mozart', 'PERSON')]",1
u245,10,0.04259,"[('Salzburg', 'GPE')]",1
u245,10,0.04259,"[('Vienna', 'GPE'), ('Vienna', 'GPE')]",1
u245,10,0.04259,"[('one', 'CARDINAL')]",1
u246,4,-0.30057500000000004,[],3
u246,4,-0.30057500000000004,"[('Don Giovannnnnnnni', 'PERSON')]",1
u247,106,0.012028301886792455,[],90
u247,106,0.012028301886792455,"[('Herr Mozart', 'PERSON')]",2
u247,106,0.012028301886792455,"[('Vienna', 'GPE')]",2
u247,106,0.012028301886792455,"[(""Sra-I'm-sick"", 'ORG')]",1
u247,106,0.012028301886792455,"[('Half', 'CARDINAL'), ('a penny', 'MONEY')]",1
u248,5,0.1531,[],5
u249,3,-0.20563333333333333,[],3
u25,11,0.05558181818181818,[],9
u25,11,0.05558181818181818,"[('Cuba', 'GPE')]",1
u25,11,0.05558181818181818,"[('first', 'ORDINAL')]",1
u250,12,0.09599166666666666,[],7
u250,12,0.09599166666666666,"[('Herr Mozart', 'PERSON'), ('Gertrude', 'PERSON')]",1
u250,12,0.09599166666666666,"[('Herr Mozart', 'PERSON')]",1
u250,12,0.09599166666666666,"[('Just one year', 'DATE')]",1
u250,12,0.09599166666666666,"[('Michael', 'PERSON'), ('Herr Mozart', 'PERSON'), ('all morning', 'TIME')]",1
u251,64,0.312275,[],37
u251,64,0.312275,"[('Composer', 'PERSON')]",3
u251,64,0.312275,"[('Mozart', 'PERSON')]",3
u251,64,0.312275,"[('Court Composer', 'PERSON')]",2
u251,64,0.312275,"[('Chamberlain', 'ORG')]",1
u252,37,0.09420540540540541,[],28
u252,37,0.09420540540540541,"[('Composition', 'ORG')]",1
u252,37,0.09420540540540541,"[('Hush', 'PERSON'), ('Majesty', 'PERSON'), ('only one', 'CARDINAL'), ('Fifth', 'ORDINAL'), ('earth', 'LOC')]",1
u252,37,0.09420540540540541,"[('Salzburg', 'GPE')]",1
u252,37,0.09420540540540541,"[('Salzburg', 'PERSON')]",1
u253,21,0.024609523809523807,[],16
u253,21,0.024609523809523807,"[('Herr Mozart', 'PERSON'), ('all day', 'DATE')]",1
u253,21,0.024609523809523807,"[('Herr Mozart', 'PERSON')]",1
u253,21,0.024609523809523807,"[('Lorl', 'PERSON')]",1
u253,21,0.024609523809523807,"[('all day', 'DATE'), ('evening', 'TIME')]",1
u254,4,0.0855,[],2
u254,4,0.0855,"[('Frau Weber', 'PERSON')]",1
u254,4,0.0855,"[('Herr Mozart', 'PERSON'), ('Herr Mozart', 'PERSON')]",1
u255,298,0.08531845637583893,[],211
u255,298,0.08531845637583893,"[('Majesty', 'PERSON')]",9
u255,298,0.08531845637583893,"[('Herr', 'PERSON')]",4
u255,298,0.08531845637583893,"[('Papa', 'ORG')]",4
u255,298,0.08531845637583893,"[('Fraulein', 'PERSON')]",2
u256,5,0.0,[],5
u257,33,0.0808878787878788,[],21
u257,33,0.0808878787878788,"[('Mozart', 'PERSON')]",2
u257,33,0.0808878787878788,"[('Cathedral', 'ORG'), ('Vienna', 'GPE'), ('Mozart', 'PERSON'), ('Wolfgang Mozart', 'PERSON'), ('Antonio Salieri', 'PERSON'), ('Salieri', 'PERSON')]",1
u257,33,0.0808878787878788,"[('Europe', 'LOC'), ('forty', 'CARDINAL')]",1
u257,33,0.0808878787878788,"[('Every day', 'DATE')]",1
u258,28,0.08194285714285714,[],15
u258,28,0.08194285714285714,"[('Italian', 'NORP')]",2
u258,28,0.08194285714285714,"[('Majesty', 'PERSON')]",2
u258,28,0.08194285714285714,"[('Chamberlain', 'ORG')]",1
u258,28,0.08194285714285714,"[('Figaro', 'PERSON')]",1
u259,5,0.19360000000000002,[],5
u26,24,-0.00909583333333333,[],19
u26,24,-0.00909583333333333,"[('Czechoslovakia', 'GPE')]",1
u26,24,-0.00909583333333333,"[('Emil', 'ORG')]",1
u26,24,-0.00909583333333333,"[('One', 'CARDINAL')]",1
u26,24,-0.00909583333333333,"[('half', 'CARDINAL')]",1
u260,204,0.15251813725490196,[],146
u260,204,0.15251813725490196,"[('Mozart', 'PERSON')]",7
u260,204,0.15251813725490196,"[('Majesty', 'PERSON')]",4
u260,204,0.15251813725490196,"[('Bene', 'PERSON')]",2
u260,204,0.15251813725490196,"[('Herr Mozart', 'PERSON')]",2
u261,37,0.17523513513513514,[],27
u261,37,0.17523513513513514,"[('Don Giovanni', 'PERSON')]",1
u261,37,0.17523513513513514,"[('Dresden', 'GPE'), ('last week - twelve', 'DATE'), ('six inches', 'QUANTITY')]",1
u261,37,0.17523513513513514,"[('German', 'NORP')]",1
u261,37,0.17523513513513514,"[('Herr Salieri', 'PERSON')]",1
u262,20,0.21903999999999998,[],10
u262,20,0.21903999999999998,"[('Herr Mozart', 'PERSON')]",3
u262,20,0.21903999999999998,"[('Mozart', 'PERSON')]",2
u262,20,0.21903999999999998,"[('Down', 'PERSON')]",1
u262,20,0.21903999999999998,"[('Hannah', 'PERSON')]",1
u263,5,0.1531,[],5
u264,4,0.0933,[],4
u265,6,0.26376666666666665,[],6
u266,30,-0.08800666666666666,[],26
u266,30,-0.08800666666666666,"[('Vienna', 'GPE')]",3
u266,30,-0.08800666666666666,"[('Vogler', 'PERSON')]",1
u267,20,0.10384499999999999,[],11
u267,20,0.10384499999999999,"[('Herr Mozart -', 'PERSON')]",2
u267,20,0.10384499999999999,"[('Mozart', 'PERSON')]",2
u267,20,0.10384499999999999,"[('German', 'NORP')]",1
u267,20,0.10384499999999999,"[('Herr', 'PERSON')]",1
u268,9,0.019044444444444437,"[('Mozart', 'PERSON')]",3
u268,9,0.019044444444444437,[],3
u268,9,0.019044444444444437,"[('Bach', 'PERSON'), ('Sunday', 'DATE')]",1
u268,9,0.019044444444444437,"[('Mozart', 'PERSON'), ('one', 'CARDINAL')]",1
u268,9,0.019044444444444437,"[('Opera', 'ORG')]",1
u269,128,0.03023515625,[],81
u269,128,0.03023515625,"[('David', 'PERSON')]",10
u269,128,0.03023515625,"[('Hirsch', 'PERSON')]",4
u269,128,0.03023515625,"[('Jack', 'PERSON')]",3
u269,128,0.03023515625,"[('Kessler', 'PERSON')]",3
u27,33,-0.15002727272727273,[],27
u27,33,-0.15002727272727273,"[('Ludwig', 'ORG')]",2
u27,33,-0.15002727272727273,"[('Slovakia', 'GPE'), ('South', 'LOC')]",1
u27,33,-0.15002727272727273,"[('Tamina', 'ORG')]",1
u27,33,-0.15002727272727273,"[('one night', 'TIME')]",1
u270,8,-0.30393749999999997,[],8
u271,5,-0.2122,[],4
u271,5,-0.2122,"[('two', 'CARDINAL')]",1
u272,3,-0.2689333333333333,"[('David', 'PERSON'), ('Harry', 'PERSON')]",1
u272,3,-0.2689333333333333,"[('Goodman', 'PERSON')]",1
u272,3,-0.2689333333333333,"[('wolf', 'PERSON')]",1
u273,6,0.05283333333333334,[],4
u273,6,0.05283333333333334,"[('Atlantic', 'LOC'), ('New York', 'GPE'), ('the United Nations', 'ORG')]",1
u273,6,0.05283333333333334,"[('Gladys', 'PERSON'), ('Tom', 'PERSON')]",1
u274,206,-0.0027053398058252444,[],150
u274,206,-0.0027053398058252444,"[('Jack', 'PERSON')]",17
u274,206,-0.0027053398058252444,"[('Alex', 'PERSON')]",3
u274,206,-0.0027053398058252444,"[('Bambi', 'PERSON')]",1
u274,206,-0.0027053398058252444,"[('Baskervilles', 'GPE')]",1
u275,68,-0.04845294117647059,[],36
u275,68,-0.04845294117647059,"[('David', 'PERSON')]",8
u275,68,-0.04845294117647059,"[('Miss Price', 'PERSON')]",3
u275,68,-0.04845294117647059,"[('Price', 'PERSON')]",2
u275,68,-0.04845294117647059,"[('Campari', 'ORG')]",1
u276,104,-0.05002115384615384,[],65
u276,104,-0.05002115384615384,"[('David', 'PERSON')]",12
u276,104,-0.05002115384615384,"[('David', 'PERSON'), ('David', 'PERSON')]",3
u276,104,-0.05002115384615384,"[('wolf', 'PERSON')]",2
u276,104,-0.05002115384615384,"[(""Rudy Levine's"", 'PERSON')]",1
u277,11,-0.12974545454545455,[],4
u277,11,-0.12974545454545455,"[('David Kessler', 'PERSON'), (""last night's"", 'TIME')]",1
u277,11,-0.12974545454545455,"[('David Kessler', 'PERSON')]",1
u277,11,-0.12974545454545455,"[('David', 'PERSON'), ('Good day', 'DATE')]",1
u277,11,-0.12974545454545455,"[('Hirsch', 'PERSON')]",1
u278,11,-0.021109090909090914,[],3
u278,11,-0.021109090909090914,"[('American', 'NORP'), ('Hirsch', 'PERSON'), ('Embassy', 'ORG')]",1
u278,11,-0.021109090909090914,"[('American', 'NORP'), ('Mafia', 'ORG'), (""'See You Next"", 'WORK_OF_ART'), ('Wednesday', 'DATE')]",1
u278,11,-0.021109090909090914,"[('Bambi', 'ORG')]",1
u278,11,-0.021109090909090914,"[('Hirsch', 'PERSON'), ('the morning', 'TIME')]",1
u279,3,0.10869999999999998,"[('American', 'NORP'), ('twenty-one', 'CARDINAL')]",1
u279,3,0.10869999999999998,"[('Miss Price', 'PERSON')]",1
u279,3,0.10869999999999998,"[('Price', 'PERSON')]",1
u28,21,0.0905904761904762,[],14
u28,21,0.0905904761904762,"[('D.A.', 'GPE')]",1
u28,21,0.0905904761904762,"[('Eddie Flemming', 'ORG')]",1
u28,21,0.0905904761904762,"[('Fire Marshall', 'PERSON')]",1
u28,21,0.0905904761904762,"[('Hoover Street', 'FAC')]",1
u280,3,0.13396666666666665,[],2
u280,3,0.13396666666666665,"[('American', 'NORP')]",1
u281,3,0.0,"[('Roger Mathison', 'PERSON')]",1
u281,3,0.0,"[('Villiers', 'PERSON')]",1
u281,3,0.0,[],1
u282,6,0.30906666666666666,[],5
u282,6,0.30906666666666666,"[('Two', 'CARDINAL'), ('one', 'CARDINAL')]",1
u283,13,0.09574615384615386,[],11
u283,13,0.09574615384615386,"[('Hush', 'PERSON')]",1
u283,13,0.09574615384615386,"[('two hundred years', 'DATE')]",1
u284,8,0.2864875,[],5
u284,8,0.2864875,"[('Tom', 'PERSON')]",3
u285,18,-0.026527777777777782,[],12
u285,18,-0.026527777777777782,"[('About twenty-four thousand', 'CARDINAL')]",1
u285,18,-0.026527777777777782,"[('Depression', 'EVENT')]",1
u285,18,-0.026527777777777782,"[('Matt', 'PERSON'), ('Manville', 'ORG')]",1
u285,18,-0.026527777777777782,"[('Matt', 'PERSON')]",1
u286,22,0.15351363636363635,[],12
u286,22,0.15351363636363635,"[('Dickson', 'PERSON')]",4
u286,22,0.15351363636363635,"[('Dickson', 'ORG'), ('New York Trust', 'ORG')]",1
u286,22,0.15351363636363635,"[('Dickson', 'PERSON'), ('the New York Trust', 'ORG')]",1
u286,22,0.15351363636363635,"[('Dickson', 'PERSON'), ('this morning', 'TIME')]",1
u287,66,0.0733409090909091,[],42
u287,66,0.0733409090909091,"[('Dickson', 'PERSON')]",3
u287,66,0.0733409090909091,"[('Dude', 'PERSON')]",3
u287,66,0.0733409090909091,"[('Phyllis', 'PERSON')]",2
u287,66,0.0733409090909091,"[('Afraid', 'PERSON')]",1
u288,127,0.07942834645669292,[],71
u288,127,0.07942834645669292,"[('Dickson', 'PERSON')]",4
u288,127,0.07942834645669292,"[('Matt', 'PERSON')]",4
u288,127,0.07942834645669292,"[('Cluett', 'PERSON')]",3
u288,127,0.07942834645669292,"[('last night', 'TIME')]",3
u289,11,0.08581818181818181,[],7
u289,11,0.08581818181818181,"[('Cluett', 'PERSON')]",1
u289,11,0.08581818181818181,"[('fifty thousand dollars', 'MONEY')]",1
u289,11,0.08581818181818181,"[('fifty', 'CARDINAL')]",1
u289,11,0.08581818181818181,"[('tonight', 'TIME')]",1
u29,123,0.07615934959349593,[],97
u29,123,0.07615934959349593,"[('Leon', 'PERSON')]",2
u29,123,0.07615934959349593,"[('first', 'ORDINAL')]",2
u29,123,0.07615934959349593,"[('Antigua', 'GPE'), ('Stabbed', 'PERSON')]",1
u29,123,0.07615934959349593,"[('Czech', 'NORP')]",1
u290,7,0.37367142857142854,[],3
u290,7,0.37367142857142854,"[('this morning', 'TIME')]",2
u290,7,0.37367142857142854,"[('morning', 'TIME'), ('Dickson', 'PERSON'), ('this morning', 'TIME')]",1
u290,7,0.37367142857142854,"[('morning', 'TIME'), ('Dickson', 'PERSON')]",1
u291,4,0.4515,[],4
u292,51,0.06207058823529412,[],30
u292,51,0.06207058823529412,"[('Matt', 'PERSON')]",5
u292,51,0.06207058823529412,"[('Cluett', 'PERSON')]",2
u292,51,0.06207058823529412,"[('Dickson', 'PERSON')]",2
u292,51,0.06207058823529412,"[('morning', 'TIME')]",2
u293,4,0.301425,[],3
u293,4,0.301425,"[('Sampson', 'PERSON')]",1
u294,49,0.0637265306122449,[],24
u294,49,0.0637265306122449,"[('Cluett', 'PERSON')]",3
u294,49,0.0637265306122449,"[('Halligan', 'PERSON')]",3
u294,49,0.0637265306122449,"[('Brown', 'PERSON')]",2
u294,49,0.0637265306122449,"[('Dickson', 'PERSON')]",2
u295,6,0.08463333333333334,[],5
u295,6,0.08463333333333334,"[('Sampson', 'PERSON')]",1
u296,3,0.44156666666666666,[],2
u296,3,0.44156666666666666,"[(""the Old Ladies' Home"", 'ORG')]",1
u297,80,0.10798624999999999,[],50
u297,80,0.10798624999999999,"[('Dickson', 'PERSON')]",9
u297,80,0.10798624999999999,"[('Charlie', 'PERSON')]",5
